CANONICAL_SMILES,INCHIKEY,common_name,appears_in_N_ds
C#CCCCO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n(Cc4ccc5c(c4)OCO5)c3O)CC[C@H]12,LUMAEGQMBVNCRK-NVMVBVFYSA-N,,2
COc1ccc(COC(=O)N/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3c4c(c(O)n(Cc5ccc6c(c5)OCO6)c4O)CC[C@H]23)cc1,JXJMTPYEVIDYFA-IOKQNDJUSA-N,,2
O=C(N/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n(Cc4ccc5c(c4)OCO5)c3O)CC[C@H]12)OCc1ccccc1,AEDPRUXGSIJLII-LFWZFBNASA-N,,2
C#CCCCO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n(C4CCCCC4)c3O)CC[C@@H]12,CJVHHZGMFJPMNL-SJMHEZDMSA-N,,2
CC(C)(C)n1c(O)c2c(c1O)[C@H]1[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc3ccco3)[C@@H]1CC2,PZAVNUZIWAAZSY-KNPBALOUSA-N,,2
COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2COC(=O)CC/C(C)=N\OC[C@@H](C)[C@H](OCc2ccccc2)C(C)C)cc1,UDRCRRZXOHMYSW-YZLIZYLRSA-N,,2
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,BTFDXXQOGDQFDC-MRRFWGAOSA-N,,2
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,HUTQEBDEWRDATM-QSIGRPEZSA-N,,2
CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C(\C)CCC(=O)OC[C@@H]2O[C@H](C#Cc3ccccc3)C=C[C@@H]2Oc2ccc(C)cc2)C=C[C@@H]1Oc1ccc(OC)cc1,UJGURXYEIYHFIT-FXOSCKNMSA-N,,2
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,OWDMIQXDKRXXDK-HBTCSRNFSA-N,,2
COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2COC(=O)CC/C(C)=N\O[C@@H](C)CN2CCCCc3nc(C)c(C)cc32)cc1,TYXAJBUJEACKIC-WDWJREJLSA-N,,2
COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2COC(=O)CC/C(C)=N\O[C@@H](C)c2cc(-c3c(C)cc(C)cc3C)no2)cc1,FDMHRTFMPVLWHP-AUCQMXIJSA-N,,2
CO/N=C(/C)CCC(=O)OC[C@@H]1O[C@H](c2ccccc2)C=C[C@@H]1Oc1ccc(OC)cc1,GWQPYXSZVOGASI-VOYKCCRSSA-N,,2
COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2CO/N=C(/C)CCC(=O)OC[C@@H]2O[C@H](c3ccccc3)C=C[C@@H]2Oc2ccc(OC)cc2)cc1,SMPLMVXDHOOJOJ-WCUHRCRCSA-N,,2
CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C(\C)CCC(=O)OC[C@@H]2O[C@H](c3ccccc3)C=C[C@@H]2Oc2ccc(OC)cc2)C=C[C@@H]1Oc1ccc(OC)cc1,SAWHRHMIGZCUFS-YZTXTRLJSA-N,,2
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,ZCSUYCHKAQUGEK-OJCBESBOSA-N,,2
COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1)NS(=O)(=O)c1ccc(C)cc1,MQPHBYDSIHHOOX-NXEUXOIXSA-N,,2
COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21)NS(=O)(=O)c1ccc(C)cc1,FFINEZKLZBBAOO-MCFVQZBXSA-N,,2
COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\OC[C@@H]1O[C@H](c2ccccc2)C=C[C@@H]1Oc1ccc(OC)cc1)NS(=O)(=O)c1ccc(C)cc1,HSLRMGURMMEYOU-WCAVLGOJSA-N,,2
CCCNC(=O)OC[C@H]1O[C@@H](CCO/N=C\[C@@H](NS(=O)(=O)c2ccc(C)cc2)[C@H](C)/C=C\CC(=O)OC)C=C[C@@H]1Oc1ccc(OC)cc1,RSCIUJBNNCXFJQ-QOYSRXFJSA-N,,2
COC(=O)C1CC[C@H](C)[C@@H](c2ccc(C)cc2)N1C(=O)c1ccc(/C=N\OC[C@@H](C)[C@H](OCc2ccccc2)C(C)C)cc1,LCHZABJECGWLOQ-MBKAZULJSA-N,,2
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,CWWWDOXXCMHMKO-BMPDOFJVSA-N,,2
COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2COC(=O)CC/C(C)=N\O[C@@H](C)CN2CCCc3nc(C)c(C)cc32)cc1,PNAIUOLUZFEAHT-XMMNFDSJSA-N,,2
CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,UIAYVIIHMORPSJ-UHFFFAOYSA-N,,2
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,JUUFBMODXQKSTD-UHFFFAOYSA-N,,2
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,INVGWHRKADIJHF-UHFFFAOYSA-N,,2
CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1,OPZKBPQVWDSATI-KHPPLWFESA-N,,2
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,SMYALUSCZJXWHG-UHFFFAOYSA-N,,2
O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,BFUJHVVEMMWLHC-UHFFFAOYSA-N,,2
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,RGOVYLWUIBMPGK-UHFFFAOYSA-N,,2
CN=C(NC#N)NCCSCc1csc(=NC(=N)N)[nH]1,YDDXVAXDYKBWDX-UHFFFAOYSA-N,,2
CC1(COc2ccc(Cc3sc(=O)[nH]c3O)cc2)CCCCC1,YNQLJZYIOAPXMU-UHFFFAOYSA-N,,2
CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,FZSPJBYOKQPKCD-UHFFFAOYSA-N,,2
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,ODUOJXZPIYUATO-UHFFFAOYSA-N,,2
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,TZBJGXHYKVUXJN-UHFFFAOYSA-N,,2
CCn1c(O)c2c(c1O)[C@H]1[C@H](O)[C@H](O)C/C(=N/O[C@@H](C)CN3CCCCc4nc(C)c(C)cc43)[C@@H]1CC2,KSHFDZWMWGRIPU-JAIGSRRCSA-N,,2
c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3s2)c1,KUBONGDXTUOOLM-UHFFFAOYSA-N,,2
C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,KQWVAUSXZDRQPZ-UMTXDNHDSA-N,,2
NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N,WNRZHQBJSXRYJK-UHFFFAOYSA-N,,2
CNCCCN1c2ccccc2CCc2ccccc21,HCYAFALTSJYZDH-UHFFFAOYSA-N,,2
CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,SVFXPTLYMIXFRX-XJKSGUPXSA-N,,2
Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)CCl)cc1,MQUQNUAYKLCRME-UHFFFAOYSA-N,,2
Clc1ccccc1CNCC1CCC(CNCc2ccccc2Cl)CC1,RZRPZWGIOOZIBE-UHFFFAOYSA-N,,2
COc1ccc(Sc2ccc(NC(=O)c3ccccc3Cl)cc2C#N)cc1,YZMLAJBOSVHFEW-UHFFFAOYSA-N,,2
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,BYYQYXVAWXAYQC-UHFFFAOYSA-N,,2
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,JNNOSTQEZICQQP-UHFFFAOYSA-N,,2
Cc1ccc2c(c1)C(=O)[C@@]1(O)CCN(c3ccccc3)C1=N2,LZAXPYOBKSJSEX-SFHVURJKSA-N,,2
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,BYBLEWFAAKGYCD-UHFFFAOYSA-N,,2
FC(F)(F)c1ccccc1-n1ccnc1,WZBWBNCQUTXYEL-UHFFFAOYSA-N,,2
COc1ccc(-c2oc3cc(OC)ccc3c2C(=O)c2ccc(C#N)cc2)cc1,RYNSGDFWBJWWSZ-UHFFFAOYSA-N,,2
CCO[C@H](c1cc(OC)cc([N+](=O)[O-])c1OC)[C@H](C)/C=C\CC(=O)OC,FRENSWPRYDRYLT-IMKMYNEFSA-N,,2
CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C(\C)CCN2CCc3nc(-c4ccccc4)c(-c4ccccc4)cc3C2)C=C[C@@H]1Oc1ccc(OC)cc1,MRTIEDLPTXQBSF-DTIBNGPASA-N,,2
CCc1cc2c(nc1CC)CCN(CC/C(C)=N/O[C@@H](C)c1cc(-c3c(C)cc(C)cc3C)no1)C2,JLMGXXOJWVMRFD-JZRQUBEPSA-N,,2
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,AMLSPZMXNWHYNG-XHIXVEKRSA-N,,2
CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C\[C@@H](OC)[C@H](C)/C=C\CC(=O)OC)C=C[C@@H]1Oc1ccc(OC)cc1,BPWPDBQKMAKHJI-PDCDXPNQSA-N,,2
COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\OC[C@@H]1O[C@H](c2ccccc2)C=C[C@@H]1Oc1ccc(OC)cc1)OC,MRMGKBRVRGAPJO-BXRPMBOUSA-N,,2
COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21)OC,AIEBPYISGPAQIU-GVVBTTHSSA-N,,2
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,AKJHMTWEGVYYSE-FXILSDISSA-N,,2
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-ZDUSSCGKSA-N,,2
CNCCCC12CCC(c3ccccc31)c1ccccc12,QSLMDECMDJKHMQ-UHFFFAOYSA-N,,2
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,MJIHNNLFOKEZEW-UHFFFAOYSA-N,,2
C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1,GUDVQJXODNJRIJ-CALCHBBNSA-N,,2
COc1c2occc2cc2ccc(=O)oc12,QXKHYNVANLEOEG-UHFFFAOYSA-N,,2
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,CNXVIBRFWKALQW-UHFFFAOYSA-N,,2
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,,2
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,ZEWQUBUPAILYHI-UHFFFAOYSA-N,,2
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,,2
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NKANXQFJJICGDU-QPLCGJKRSA-N,,2
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,CFJMRBQWBDQYMK-UHFFFAOYSA-N,,2
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,LLJFMFZYVVLQKT-UHFFFAOYSA-N,,2
CNCCCCOc1ccccc1Cc1ccccc1,QSQQPMHPCBLLGX-UHFFFAOYSA-N,,2
CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,PBBGSZCBWVPOOL-HDICACEKSA-N,,2
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)[C@H]2SC1(C)C,ZEMIJUDPLILVNQ-NRCYXERYSA-N,,2
CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,AGJBLWCLQCKRJP-UHFFFAOYSA-N,,2
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,SGDBTWWWUNNDEQ-UHFFFAOYSA-N,,2
CC(C)CC1C(=O)N2CCC[C@@H]2[C@]2(O)O[C@](NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,OZVBMTJYIDMWIL-YKJQSKOWSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(C[C@H](O)CO)c3C[C@H]2CN1C(=O)c1ccccc1,FMBUZPGJJBXISO-VQSQZBBWSA-N,,2
COc1ccc(Oc2ncc3nc(-c4cccc(C#N)c4)c(=O)n(Cc4cccc(OC)c4)c3n2)cc1,PZOGYHKCTRLYBU-UHFFFAOYSA-N,,2
Cc1cc(CNC(=O)C2C[C@@H]2[C@H](NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)nn1C,YYRIMQHQEDUOIG-RSTHSURTSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4cc(C)n(C)n4)c3C[C@H]2CN1C(=O)c1ccccc1,FDBYTOSFTZVINO-ARROIKNCSA-N,,2
COCCn1c(C(=O)N2CCCC2)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccccc3)(C(=O)OC)[C@@H]21,SVMVGSYJVLWQIE-FSBXTFKPSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(C[C@H](O)CO)c3C[C@H]2CN1C(=O)c1ccccc1,VORXUAMSLLMUKO-KATWGWPHSA-N,,2
COCCNC(=O)C1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,GDOQUJVIGLIHIZ-QNRWSGHRSA-N,,2
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccccc45)c3C[C@H]2CN1C(=O)c1ccccc1,NUNHAEBTZDISGG-ZNIBHDIESA-N,,2
C[C@H]1CN(S(=O)(=O)c2cccc3cnccc23)CCN1,QGSCXAWTTISKLF-NSHDSACASA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCSCCO)c3C[C@H]2CN1C(=O)c1ccccc1,OZCAFAYFMLDEIC-PICNGLBESA-N,,2
C=C(CC1([C@@H](NP(=O)(c2ccccc2)c2ccccc2)[C@H]2C[C@@H]2CCN(C(=O)OCC)S(=O)(=O)c2ccc(C)cc2)CC1)c1ccccc1,VBYQSVIQXIMCFH-ZWGRPSGYSA-N,,2
COc1ccc(COC(=O)N/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3c4c(c(O)n(Cc5ccc6c(c5)OCO6)c4O)CC[C@@H]23)cc1,JXJMTPYEVIDYFA-DUNWJFEYSA-N,,2
COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,SBPRIAGPYFYCRT-UHFFFAOYSA-N,,2
O=C(NCc1ccccn1)C1C[C@H]1[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,ZCAMSYWSXCHJFH-UNQNHFTRSA-N,,2
Cc1ccccc1N1CCN(S(=O)(=O)C[C@@]23CC[C@H](C[C@H]2NC(=O)C(N)CCS(C)(=O)=O)C3(C)C)CC1,MWIASLNTAGRGGA-OVHLLZGYSA-N,,2
CCCCCCCCCC(=O)N[C@@H](CN1CCOCC1)[C@@H](O)c1ccccc1,UYNCFCUHRNOSCN-GMAHTHKFSA-N,,2
O=C(NCCF)C1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,JRGDRDWPHVXQOV-LIDAZEJRSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCn4cc([N+](=O)[O-])nc4C)c3C[C@H]2CN1C(=O)c1ccccc1,PHZWYNNINWLPGC-BZZCMJIQSA-N,,2
Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,MFOOVZCXWVAWOV-RUZDIDTESA-N,,2
CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,NPJIOCBFOAHEDO-UHFFFAOYSA-N,,2
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4cc(C)n(C)n4)c3C[C@H]2CN1C(=O)c1ccccc1,QUIPPUFARGSQSD-IQGXZWDMSA-N,,2
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4cc(C)n(C)n4)c3C[C@H]2CN1C(=O)c1ccccc1,HTAJVYSHVBBKFP-SNLOLGNNSA-N,,2
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3C[C@H]2CN1C(=O)c1ccccc1,VABYTUKHIXOLGX-XYJTYJFBSA-N,,2
CN(CCc1ccccn1)c1ccc2c(c1)C(=O)c1ccccc1-2,SVDZPIVNFBEDFQ-UHFFFAOYSA-N,,2
COC(=O)Cn1c(C(=O)N(C)C)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(OC)cc3)(C(=O)OC)[C@@H]21,HWECQLRRCZDMJY-DISODBICSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(O)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1,JWXGGWDICXSKTN-ZZSYSKQCSA-N,,2
CNC(=O)C1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,VNBARLAVIJEIDT-OCESARCHSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccsc4Br)c3C[C@H]2CN1C(=O)c1ccccc1,BEQMQBKVIJYBRZ-QJEJCQPMSA-N,,2
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCCNc4ncc(C(F)(F)F)cc4Cl)c3C[C@H]2CN1C(=O)c1ccccc1,YWTXJAZVXGPDGW-VKSKUSHNSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1,KAQBCCLJBPLSGS-IQGXZWDMSA-N,,2
COc1cc(COc2cc(N)c(Cl)cc2C(=O)CCC2CCN(CCNS(C)(=O)=O)CC2)cc(OC)c1,BKVIWGRFRKLFIO-UHFFFAOYSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4cc(F)c(F)c(F)c4)c3C[C@H]2CN1C(=O)c1ccccc1,OGHXKWWBLLCKHV-RLSJRWLLSA-N,,2
O=C(NCC1CC1)C1C[C@H]1[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,CIDCWYGJBMLXNV-ITNFAHLUSA-N,,2
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(C)c(F)c4F)c3C[C@H]2CN1C(=O)c1ccccc1,LCNZCPVCFOQWCP-IQVNUPNUSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCF)c3C[C@H]2CN1C(=O)c1ccccc1,QZDUQTKGCRWXCF-ZNOAHEKZSA-N,,2
COCCn1c(C(=O)N(C)C)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(F)cc3)(C(=O)OC)[C@@H]21,ASFFHIMEVGKKEK-ZNOAHEKZSA-N,,2
COc1ccc(COC2OC[C@]3(C)[C@H]4C5=C(CN3C(=O)OC(C)(C)C)[C@H](C)C(CO)C(CO)C5CC[C@@H]24)cc1,IZTJVPYHINSTBW-LEGFIXJHSA-N,,2
CC(C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NS(=O)(=O)c1ccccc1)c1ccccc1,TXWWUPZFSFCKAH-SFYNQZHOSA-N,,2
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccsc4Br)c3C[C@H]2CN1C(=O)c1ccccc1,DBKJYJADOGQARZ-DROLXJSCSA-N,,2
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(C(F)(F)F)nc4)c3C[C@H]2CN1C(=O)c1ccccc1,CFYTWUSWOHHHLA-RZLLJLAESA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4c[nH]c5ccc(O)cc45)c3C[C@H]2CN1C(=O)c1ccccc1,BPXBWRRBGGJGIX-ZZUNMJNSSA-N,,2
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(C(F)(F)F)nc4)c3C[C@H]2CN1C(=O)c1ccccc1,MHJLJKPDAHYJLW-TUDCREIJSA-N,,2
COCCn1c(C(=O)N2CCCC2)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(OC)cc3)(C(=O)OC)[C@@H]21,WPGLOQCKSKHFNB-SNLOLGNNSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccc(O)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1,RSYYJDDKKMHYJX-ITNKIYFISA-N,,2
CC(C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)c1ccccc1)c1ccccc1,OBHPZGCUDBEXBJ-QJQZBQRQSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCO)c3C[C@H]2CN1C(=O)c1ccccc1,KZKZYJUMDCTQPK-PICNGLBESA-N,,2
CC(C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NS(=O)(=O)c1ccccc1)c1ccccc1,TXWWUPZFSFCKAH-YYZBCGORSA-N,,2
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1,LHRDAYSQQHZXIP-SNLOLGNNSA-N,,2
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4cc(F)c(F)c(F)c4)c3C[C@H]2CN1C(=O)c1ccccc1,RUSVAUDQCUCAIP-VKSKUSHNSA-N,,2
O=C(NCC1CC1)C1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,CIDCWYGJBMLXNV-KCIKGWAESA-N,,2
COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Nc3cccc(OC)c3)nc21,OJDAIGZSBBSKGY-UHFFFAOYSA-N,,2
O=c1n(Cc2cc3c(cc2Cl)OCO3)c(=O)n2n1CC[C@H]1/C(=N\OC[C@@H](O)COCc3ccco3)[C@H]3O[C@@H]3[C@@H](O)[C@@H]12,DFKPBUZAUWTLJY-KVRHHBQGSA-N,,2
O=c1n(Cc2cc3c(cc2Cl)OCO3)c(=O)n2n1CC[C@H]1/C(=N\OCc3ccccc3)[C@H]3O[C@@H]3[C@@H](O)[C@@H]12,OFANGNFUSNKWLW-ICBRJBJWSA-N,,2
CC(C)CO/N=C1/[C@H]2O[C@@H]2[C@@H](O)[C@H]2[C@H]1CCn1c(=O)n(Cc3cc4c(cc3Cl)OCO4)c(=O)n12,XQGYPVYSJBOIOQ-LXUUIWEGSA-N,,2
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,MXXWOMGUGJBKIW-YPCIICBESA-N,,2
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,QGNJRVVDBSJHIZ-QHLGVNSISA-N,,2
COC(=O)C1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,QEVHRUUCFGRFIF-QVNODVLKSA-N,,2
Nc1ccccc1C(=O)/C=C\c1ccc2c(c1)OCO2,OXADWIWBQNXZSM-ALCCZGGFSA-N,,2
COc1cccc(C2Oc3ccc(OC)cc3C(=O)C2O)c1,DCZXSNAFUJXMBY-UHFFFAOYSA-N,,2
COCOc1cc(OC)ccc1C(=O)/C=C\c1ccc2c(c1)OCO2,RXJXFVXIDAILKB-CLTKARDFSA-N,,2
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1OC,YJGVMLPVUAXIQN-LLBQBPMSSA-N,,2
COCOc1ccc(Br)cc1C(=O)C1O[C@H]1c1cccc(OC)c1,SNVGYXYHKSVZLV-ZENAZSQFSA-N,,2
COc1cc(O)c(C(=O)/C=C\c2ccc3c(c2)OCO3)c(OC)c1,HAIRUBAWLBUWML-HYXAFXHYSA-N,,2
CN(CCc1ccccn1)c1ccc2c(c1)Cc1ccccc1-2,JLVXUVJNMZBXSS-UHFFFAOYSA-N,,2
Oc1c2c(c(O)n1Cc1ccc3c(c1)OCO3)[C@H]1[C@H](O)[C@H](O)C/C(=N/OCc3ccccc3)[C@H]1CC2,BCMWEFRKCAYACI-JICWRIAJSA-N,,2
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n(Cc4ccc5c(c4)OCO5)c3O)CC[C@H]12,ANWRLHXDBNQKMD-SXYILLPKSA-N,,2
N#CC(C(=N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,XQRVCODIGHFXKQ-UHFFFAOYSA-N,,2
